result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
163	“quality of service” site:savetheinternet.com	Behind the Rhetoric, Verizon Picture Not So Rosy | Save the Internet	http://www.savetheinternet.com/blog/09/06/25/behind-rhetoric-verizon-picture-not-so-rosy	25 Jun 2009 ... But you should not be able to abuse the network or degrade others' quality of service . It also makes sense for Verizon to bring value added ...  	55		
164	“quality of service” site:savetheinternet.com	Liz Johnson | Save the Internet	http://www.savetheinternet.com/story/30008	... if corporations  were able to do as they please it would cost a small fortune to provide a respectable quality of service for students. ...  	55		
165	“quality of service” site:savetheinternet.com	Broadband Reality Check II	https://www.savetheinternet.com/files/bbrc2-final.pdf	File Format: PDF/Adobe Acrobat - View as HTML  by SD Turner - Cited by 4 - Related articles - All 41 versions  multiple service providers compete on the basis of quality of service , rather than stifling competition  through gatekeeper control over infrastructure. ...  	55		
166	“quality of service” site:savetheinternet.com	Chelan County PUD | Free Press	https://www.savetheinternet.com/communityinternet/chelan	Quality of service : Customers can sign up to receive broadband at speeds of anywhere from one to over 100Mpbs depending on their needs. ...  	55		
167	“quality of service” site:savetheinternet.com	Questions:	https://www.savetheinternet.com/files/pisc700mhzpart2.pdf	File Format: PDF/Adobe Acrobat - Quick View  by EXPC OF - Related articles - All 495 versions  exemplary in promoting broadband expansion, price discipline, and enhanced quality of service : unlicensed spectrum and open access to the transmission layer ...  	55		
168	“quality of service” site:savetheinternet.com	Connecting the Public: The Truth About Municipal Broadband	https://www.savetheinternet.com/files/mb_white_paper.pdf	File Format: PDF/Adobe Acrobat - Quick View  keep rates low and quality of service high. Many communities have only a single ...... While cost and quality of service are clearly important to monitor, ...  	55		
169	“quality of service” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/09/	... over service fees for special types of data, calling ânot actually logicalâ people who say that Net Neutrality prevents â Quality of Service â upgrades: ...  	55		
170	“quality of service” site:savetheinternet.com	Tempe Wireless | Free  Press	https://www.savetheinternet.com/communityinternet/tempe	Quality of service : The network advertises an upload and download  speed of 2Mbps for its wireless service. Coverage is available both indoors and outdoors. ...  	55		
171	“quality of service” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/05/	We may pay for a higher or a lower quality of service . We may pay for a service which has the characteristics of being good for video, or quality audio. ...  	55		
172	“quality of service” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/06/	He points to an instance where Canada's Shaw Communications is charging customers a fee for â Quality of Service Enhancementâ that will allow them to run ...  	55		
173	“quality of service” site:savetheinternet.com	October 18, 2005 Committee on Commerce, Science & Transportation ...	https://www.savetheinternet.com/files/wisps_unlicensed.doc	File Format: Microsoft Word - View as HTML  18 Oct 2005 ... battery life for mobile devices is shorter; and quality of service ( particularly indoor coverage) is considerably worse. ...https://www.savetheinternet.com/files/wisps_unlicensed.doc 	55		
174	“quality of service” site:savetheinternet.com	Down Payment on Our Digital Future	https://www.savetheinternet.com/files/DownPayment_DigitalFuture.pdf	File Format: PDF/Adobe Acrobat - View as HTML  by SD Turner  14 Dec 2008 ... Because the definition of âunderserved homeâ is dependent upon the quality of service avail- Æ able at that particular home, it is possible ...  	55		
175	“quality of service” site:savetheinternet.com	Before the FEDERAL COMMUNICATIONS COMMISSION Washington, D.C. ...	https://www.savetheinternet.com/files/fp_et_al_nn_declaratory_ruling.pdf	File Format: PDF/Adobe Acrobat - Quick View  concerned that the collective set of users running P2P applications are affecting quality of service for other users on a cable loop, they could readily set ...  	55		
176	“quality of service” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/04/page/2/	Without even ascribing a political motive to their actions, greed alone will skew the Internet marketplace if companies can deny superior quality of service  ...  	55		
177	“quality of service” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/06/14/the-post-should-check-the-facts-before-offering-an-opinion/	They discriminate against Voice Over Internet Protocol (VOIP) providers in quality of service (Comcast refuses to guarantee the same quality of service to ...  	55		
178	“quality of service” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2008/12/	He's explicitly opposed paid â quality of service â arrangements and was also a co -sponsor of the Dorgan-Snowe bill that is the strongest Net Neutrality ...www.savetheinternet.com/archive/2008/12/ - Cached 	55		
179	“quality of service” site:savetheinternet.com	Brett Sims | Save the Internet	http://www.savetheinternet.com/story/5752	We must pay for the ability to connect and we may pay for a higher or lower quality of service . The idea of having to pay to connect is not the issue. ...  	55		
180	“quality of service” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/06/page/3/	âWe have no clear evidence that content is being discriminated against and we have no real problem with quality of service that cannot be addressed under ...  	55		
181	“quality of service” site:savetheinternet.com	Toward a NaTioNal BroadBaNd STraTegy	https://www.savetheinternet.com/files/Dismantling_Digital_Deregulation.pdf	File Format: PDF/Adobe Acrobat  by SD Turner - Related articles - All 16 versions  on a basis that... is reasonable and nondiscriminatory, including with respect to quality of service , access, speed, and bandwidth.â240 ...  	55		
182	“quality of service” site:savetheinternet.com	Clark Evans | Save the Internet	http://www.savetheinternet.com/story/21953	I define Net Neutrality as a Internet that does not "peek" into packets to change the quality of service based on who is sending it, where it is going, ...  	55		
183	“quality of service” site:savetheinternet.com	Mark Piontek | Save the Internet	http://www.savetheinternet.com/story/20628	It is unacceptable to perform quality of service ("QoS" or prioritizing packets) out in the open, public Internet. That's just like saying if your car is ...  	55		
184	“quality of service” site:savetheinternet.com	Christopher Dotson | Save the Internet	http://www.savetheinternet.com/story/12373	The ability to regulate the quality of service of a computer connected to the Internet is equivalent  to the ability to censor that information. ...  	55		
185	“quality of service” site:savetheinternet.com	Nathan Davis | Save the Internet	http://www.savetheinternet.com/story/24490	This poor quality of service coupled with the outrageous price is simply unacceptable and makes it difficult for small businesses to get started. ...  	55		
186	“quality of service” site:biggovernment.com/2010/01/06/the-left-continues-to-break-more-cracks-in-net-neutrality-front	n/a	n/a	n/a	n/a		
187	“quality of service” site:reclaimthemedia.org/broadband/cable/new_study_suggests_net_neutral0701	n/a	n/a	n/a	n/a		
188	“quality of service” site:broadcastingcable.com/article/442481-Minority_Women_s_Organizations_Call_on_FCC_to_Ponder_Net_Neutrality_Rules.php	n/a	n/a	n/a	n/a		
189	“quality of service” site:macsimumnews.com/index.php/archive/net_neutrality_expected_be_debated_at_ces_2010	n/a	n/a	n/a	n/a		
190	“quality of service” site:netneutrality.michaelgeist.ca	Bell Launches On-Demand Video Service | Neutrality	http://netneutrality.michaelgeist.ca/bell-launches-demand-video-service	The major ISPs claim that throttling is needed to ensure better quality of service to all customers, yet it also has a significant effect on the video ...  	15		
191	“quality of service” site:netneutrality.michaelgeist.ca	CRTC Network Management Hearings, Day Three: IFTA & CFTPA, CCD ...	http://netneutrality.michaelgeist.ca/crtc-network-management-hearings-day-three-ifta-cftpa-ccd-arch-actra-mts-allstream	3 and 4 come into play when you want to increase the quality of service being offered ... Yes for reasonable quality of service . It's not always possible to ...  	15		
192	“quality of service” site:netneutrality.michaelgeist.ca	Neutrality	http://netneutrality.michaelgeist.ca/neutrality-blog?page=5	... claim that throttling is needed to ensure better quality of service to all customers, yet it also has a significant effect on the video marketplace. ...  	15		
193	“quality of service” site:netneutrality.michaelgeist.ca	Bell's 'Throttling' Plan a Threat to a Competitive Net | Neutrality	http://netneutrality.michaelgeist.ca/bells-throttling-plan-threat-competitive-net	The major ISPs claim that throttling is needed to ensure better quality of service to all customers, yet it also has a significant effect on the video ...  	15		
194	“quality of service” site:netneutrality.michaelgeist.ca	CRTC Network Management Hearing, Day Six: Union des Consommateurs ...	http://netneutrality.michaelgeist.ca/crtc-network-management-hearing-day-six-union-des-consommateurs-rogers-videotron-shaw	14 Jul 2009 ... The UdC said they wanted the CRTC to consider many issues, including concentration of ownership, quality of service affordability, ...  	15		
195	“quality of service” site:netneutrality.michaelgeist.ca	CRTC Network Management Hearings, Day Five: Telus, Cogeco, Barrett ...	http://netneutrality.michaelgeist.ca/crtc-network-management-hearings-day-five-telus-cogeco-barrett-xplore	... will be able to employ appropriate tools to manage traffic at peak usage times to ensure that best possible quality of service for all customers. ...  	15		
196	“quality of service” site:netneutrality.michaelgeist.ca	isp | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/isp	1 Apr 2008 ... The major ISPs claim that throttling is needed to ensure better quality of service to all customers, yet it also has a significant effect on ...  	15		
197	“quality of service” site:netneutrality.michaelgeist.ca	net neutrality | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/net-neutrality?page=8	The major ISPs claim that throttling is needed to ensure better quality of service to all customers, yet it also has a significant effect on the video ...  	15		
198	“quality of service” site:netneutrality.michaelgeist.ca	United States | Neutrality	http://netneutrality.michaelgeist.ca/category/jurisdiction/north-america/united-states?page=6	Technologies that undermine e2e are increasingly being deployed; other essential services, such as quality of service , are being developed in ways that are ...  	15		
199	“quality of service” site:netneutrality.michaelgeist.ca	US | Neutrality	http://netneutrality.michaelgeist.ca/category/country-jurisdiction-scope/us?page=2	Technologies that undermine e2e are increasingly being deployed; other essential services, such as quality of service , are being developed in ways that are ...  	15		
200	“quality of service” site:netneutrality.michaelgeist.ca	Net Neutrality | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/net-neutrality?page=14	The major ISPs claim that throttling is needed to ensure better quality of service to all customers, yet it also has a significant effect on the video ...  	15		
201	“quality of service” site:netneutrality.michaelgeist.ca	Net Neutrality | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/net-neutrality?page=9	Technologies that undermine e2e are increasingly being deployed; other essential services, such as quality of service , are being developed in ways that are ...  	15		
202	“quality of service” site:netneutrality.michaelgeist.ca	throttling | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/throttling?page=1	The major ISPs claim that throttling is needed to ensure better quality of service to all customers, yet it also has a significant effect on the video ...  	15		
203	“quality of service” site:netneutrality.michaelgeist.ca	News Coverage | Neutrality	http://netneutrality.michaelgeist.ca/net-neutrality-learn-more/news-coverage	A Nice Way to Get Network Quality of Service ? Andy. Oram. O'Reilly Net. (June 11 , 2002). http://www.oreillynet.com/pub/a/network/2002/06/11/platform.html ...netneutrality.michaelgeist.ca/net-neutrality-learn.../news-coverage - Cached 	15		
204	“quality of service” site:netneutrality.michaelgeist.ca	US | Neutrality	http://netneutrality.michaelgeist.ca/category/country-jurisdiction-scope/us?page=8	A Nice Way to Get Network Quality of Service ? Saturday February 28th, 2009. Type : Newspaper Article. Publishers. Publisher 1: O'Reilly Net ...netneutrality.michaelgeist.ca/category/country-jurisdiction.../us?page... - Cached 	15		
205	“quality of service” site:wired.com/epicenter/2009/09/net-neutrality-announcement	n/a	n/a	n/a	n/a		
206	“quality of service” site:wearetheweb.org	n/a	n/a	n/a	n/a		
207	“quality of service” site:saveournet.ca	Clement: Internet Santa or Grinch? | SaveOurNet.ca	http://saveournet.ca/card?page=2	3 Dec 2009 ... by enforcing a system which is anti-competitive to smaller ISPs and which extremely limits the quality of service for consumers. ...  	1		
